ID,Unassigned;p__;c__;o__;f___0,Unassigned;p__;c__;o__;f___1,Unassigned;p__;c__;o__;f___2,Unassigned;p__;c__;o__;f___3,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae_1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f___0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f___1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]_0,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae_1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae_1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae_1,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae_0,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae_1,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae_0,k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae_0
950.d0,-0.4086186955715413,3.4277786872152554,0.18123598628627785,-0.17948439393896712,-0.1907425253949852,1.5925648218339474,-0.1071927095123756,0.5427814189010806,2.761860563173377,-1.240956860259108,-0.3985044005471822,-1.1644067441218888,-0.6005510726196039,-0.5566476789454433,-0.7254098222617773,-0.10171700984854862,-0.25627728350448764,-0.1445459718243744,-0.2822879115488709,-0.3740699673639098,-0.08752749295371542,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,-0.4466783358274031,-0.607634084789646,-0.39223671589640163,-0.48956592341298033,-0.48710840614077344,-0.6516372135778394,-0.12950044329799612,0.0017675757421009484,-0.2071933890907896,0.3821171721329965,-0.5136461784840897,-0.25720249164015,0.0005721068145676344,-0.4396938751343373,0.5392966771343554,0.17781578952005764,0.22123820517901616,-0.09036338460377139,0.06743636604563384,-0.6673982480073973,-0.19171662469513903,1.079706855904446,-0.11772285740321169,0.7381038210614665,1.3141173567233981,-0.047972370155774005,0.039911370636889994,-0.5901489093494207,-0.15691203556686995,-0.121075114219419,-0.23412007962111073,1.356760427399569
90d0,-0.24982207184438016,0.2516823328612535,-0.04114485475947949,-0.5938772964685837,0.642051663641189,-0.6469240612073144,-0.15571889361735652,0.7794454709315638,-0.24382126301895324,-0.6905800253522196,-0.44196643512818223,-0.023762217734856952,-0.31636265721238055,-0.24190101778719664,1.4183834098059416,-0.38257089185119264,0.16718021971614694,-0.315035410934852,-0.3859530241427501,-0.3740699673639098,-0.33554282734600976,-0.2241112483104677,-0.27801362353992315,0.6433614345440395,-0.6040175717615837,-0.456171724774787,0.0011321618139661749,-0.3917306957656749,-0.44839944989976027,-0.34588640065415033,-0.7696296364284346,0.36563172204952304,0.5763878530306369,-0.2071933890907896,5.164379443593624,10.550222155710888,1.3012800238033824,0.06721009252804115,-0.37079816212879335,0.7315143563580613,-0.7844607526931172,-0.23236848895035367,0.8991137618649225,0.20748601251157645,-0.5920701298543585,-0.19171662469513903,-0.6606752990120497,-0.11772285740321169,1.0697288804481722,1.6828346936188405,-0.047972370155774005,0.039911370636889994,-0.5900171227685088,-0.15691203556686995,-0.41998773432467185,-0.012364035663539682,0.004135070455786515
95di,-0.22174121115618017,0.404044453123949,-0.04680055194406022,-0.6471217178876251,-0.1907425253949852,-0.22864618980145382,-0.1470070187160019,1.0406150000218102,0.07849347535514828,0.26177317593360705,0.7754928696254051,-0.02765834136679214,-0.12514497843173047,-0.03085400100695414,-0.017928661688912478,-0.19301839789647898,0.16533665024476654,-0.315035410934852,-0.5612854409153089,0.7712515048728288,-0.20143721688417315,-0.2241112483104677,2.1798226530172755,-0.23730777390995492,-0.4487972599922638,1.4622491522254821,-0.007828889005017364,0.24038416225913212,-0.4581176099238748,0.5406696875778763,-0.5014987941829632,0.7764753335505388,-0.2807715218385586,-0.2071933890907896,0.21785821447945936,0.7230357368595914,-0.2970465116828589,1.798952016217494,-0.4396938751343373,-0.17950933362645388,-3.6313149565565648,-0.23236848895035367,1.4369837929433795,4.525746140830943,1.3257187700093174,-0.19171662469513903,-0.2818861173519247,-0.11772285740321169,-0.5097687055561534,-0.11079314787045197,-0.047972370155774005,0.039911370636889994,-0.5887814016036964,-0.15691203556686995,-0.050384302499037116,-0.23412007962111073,-0.4983739015121683
98d0,0.5277600671128954,0.4894713377469749,0.06627008054997505,-0.9628390349628261,0.33933837042054843,-0.8400932235069556,-0.15938651465419806,2.52688864849231,-0.6028701420196204,2.4123760302457775,0.5532047837165232,-0.5371264533122474,-0.48058871042752044,0.09853313289492392,1.387568421566417,-0.37859034614596326,0.531138468449977,-0.315035410934852,0.038427312485225115,-0.3740699673639098,-0.4798121144724734,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.43773612585343663,0.16012792511652874,-0.004333151712563022,-0.3917306957656749,0.05086736106199154,1.4014041656502805,0.22772159756435964,1.2230703749306995,0.491071691332482,10.391885715770306,0.68985600299324,0.3219559869068318,0.23918143641138717,0.2562709466566563,-0.4396938751343373,1.3819132032808963,-2.0313648115453717,-0.23236848895035367,1.9506612238383745,-0.11630070432034552,0.7023319979924272,-0.19171662469513903,-0.17536463155229895,-0.11772285740321169,-0.09484728720389225,0.33667322769473035,-0.047972370155774005,0.039911370636889994,-0.5883865734160958,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.5015316186977915
85d14,-0.2432848954161453,-0.17325022063443932,-0.3772287455393733,0.4592978607909505,0.1636702574683963,-0.15274379437209482,-0.14376112107653902,-0.7672719564340439,-0.19520290003247262,-0.451791346977847,-0.8319413342663446,-1.250919492782322,-0.549943811552049,-0.7460500737789961,-0.6850143992871346,-0.10990669259762104,-0.6269655096544344,-0.315035410934852,-0.399306004896441,-0.3740699673639098,-0.36576104505686324,-0.2241112483104677,-0.12824559915890374,-0.23730777390995492,3.515191952906717,-0.8033338414569503,0.008191535206497853,-0.2530770609902016,0.959056548849974,-0.7154033801140695,1.0916405324331522,-0.47146497391236375,0.15686146143458118,-0.2071933890907896,0.9374142069259013,-0.8781199216011434,-0.7616185811524285,0.1018781309327644,1.4074658034417056,0.07148119459435366,0.07662279895992806,-0.23236848895035367,0.08890716101313695,-0.47428435850785944,-0.40290397329293154,-0.19171662469513903,-0.5437049885162946,-0.11772285740321169,-0.29493616639848913,-0.012238919974753605,-0.047972370155774005,0.039911370636889994,4.066472450907232,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.4997725158681097
626.di,-0.6207735493369827,-0.6833536981543816,-0.03790176543380009,-0.1897391428233159,-0.1907425253949852,3.6553138231913973,0.02549981214287092,1.3594427358942986,-0.48751160253136233,-1.5473861264990745,-0.007107555220881808,-1.4829212741214386,-0.6887227208632498,-0.7172758943913435,-1.1490248264982466,-0.04779144075041905,0.9485395730742523,-0.315035410934852,-0.6148757707974398,-0.3740699673639098,-0.6152299586096299,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,-0.2800374753486187,0.004341939317026617,-0.3917306957656749,0.1959763710473881,-0.3612428374035091,-0.7718733693920516,-0.16949696216747187,-0.8672085691006591,-0.2071933890907896,-1.499801756392632,-0.044251381543509244,-0.32395530312620374,-0.6837251466523844,-0.3736613395140869,-1.3661193204355444,-0.02572517295359566,-0.23236848895035367,-0.5804638745525408,3.0395372368328166,-1.0550270177012466,-0.19171662469513903,-0.3366095512303215,-0.11772285740321169,-0.44842274278379635,0.07353736544562005,-0.047972370155774005,0.039911370636889994,-0.5898662041411943,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.5015316186977915
303di,-0.8098363055286824,1.4762692700719768,-0.07238032493228798,1.0052301813150588,-0.020247263708306002,-0.7743601803450597,-0.16006281944194437,-0.7982872469198999,-0.18990790537427893,-0.9868179721346058,0.10869946000823512,-0.901555094741269,-0.5514297437929284,0.7455557953831662,-0.06684009126236688,-0.18736121309457524,0.21886564175828266,-0.315035410934852,-0.49092347962068006,1.4675481806845547,-0.6210257574611109,-0.2241112483104677,1.1216395303493705,-0.23730777390995492,7.795672570658097,5.6580899441956625,-0.09141605209821711,6.396646968177717,-0.48956592341298033,-0.7154033801140695,-0.9424503004388661,-0.06904037330704597,-0.6302609347455904,-0.2071933890907896,-1.2472588692642435,0.2947838771166624,-0.3031576964133909,-0.608140042011605,-0.4396938751343373,-1.1296895965937683,-0.028855127677641767,-0.23236848895035367,-0.4842930259090249,0.49428034065148035,-0.4960360816214588,-0.19171662469513903,-0.5570982301265474,-0.11772285740321169,-0.6880829434924046,-0.27049773580332437,1.0830696519425476,-0.2577276709028856,-0.47478541498799354,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.49391544793296965
89di,-0.32609791896256546,1.7814202834593063,-0.15467676024610902,-0.9889034590390078,-0.1907425253949852,-0.8392535783385614,-0.15934003320184997,-0.7570598453904056,-0.14440399608893048,0.8924216826989768,-0.28168315185181675,0.6506083093845368,-0.2270243460792742,0.6973085919875145,-0.3808792285355158,-0.1493833731938096,-0.45583734826955724,-0.315035410934852,-0.5260342185759054,-0.3740699673639098,0.5667357973648262,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,-0.900883999502516,0.011550489228855331,-0.2877620157523607,-0.4854709955943929,0.754866215016432,-0.8576279957869244,-0.00667575437491885,1.5407477622979393,-0.2071933890907896,5.266344486100559,7.023627716147668,1.7814825416478635,2.17630787206445,-0.4396938751343373,2.5702100040370137,-2.3459571487388917,-0.23236848895035367,2.291416925125813,-0.5525193351190737,-0.48056159020034955,-0.19171662469513903,-0.6211694302770596,-0.11772285740321169,0.17894828189068734,-0.11098673226857768,-0.047972370155774005,0.039911370636889994,-0.5903619513180262,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.5015316186977915
70d14,-1.7329407753098927,-1.0227099553284644,2.0099911924321496,4.371664112671548,0.0236724758938592,-0.8439251362656588,-0.15959864339262256,-0.5697481492647393,-0.24378164561921212,-0.712922584077788,-1.0485932686765311,-1.13305918640188,-0.3247619523750962,-0.7598423264665529,-1.0379552281304036,-0.06464468225591662,-0.7556759625729965,-0.315035410934852,-0.7080410645273919,0.7839403892905413,-0.31184880466125786,-0.2241112483104677,1.2730803493800147,-0.23730777390995492,1.8094342106791421,0.4230089596136029,-0.06442955399224548,6.024130507219356,-0.23121752689710487,-0.7154033801140695,2.16591549664423,-0.6712992586532964,2.439239588535131,-0.2071933890907896,4.926201542214492,-1.926208529379302,-0.2787089117981232,-0.6837251466523844,1.2099592283866858,-0.059923200568903975,1.2602466233694112,-0.23236848895035367,-0.4938628590451546,-0.7271636762649598,-0.5295422406661334,-0.19171662469513903,-0.10419061270092549,-0.11772285740321169,-0.33601745839985,-1.0333547483837189,-0.047972370155774005,0.039911370636889994,5.088160557784288,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.500467384974487
631.d0,1.5631198454854642,0.7045481232315152,0.31780257024581576,-1.1517226799188605,-0.1907425253949852,3.6697416264897607,-0.3565700833200706,-1.0018796912925267,9.767595164939541,-0.9244162985320656,0.04073133344129689,-1.3130615760594702,-0.661640821330298,-0.6774769240987811,-1.0189961004574932,-0.06589940930153482,-0.6358448333327363,5.969217373116586,-0.5920660828747194,-0.3740699673639098,-0.5917577482475856,5.707240537591806,-0.27801362353992315,-0.23730777390995492,-0.5801161829256963,-1.3762660260438757,-4.067521171852105,-0.40409511148985267,-0.260756577990408,-0.41113226937329334,-0.44757801566699923,-0.16348107217686916,-0.6153307429084829,1.3163242204899788,-0.05679735767629313,-1.1502163024465555,7.3743971375143245,-0.6837251466523844,-0.19386062819533867,-1.6265173078865154,3.3003437449476376,5.928448431715291,-0.7263629865068422,-0.5338682993947663,-0.47173001870720205,-0.19171662469513903,-0.5666994471507196,-0.11772285740321169,-0.7106380817680461,-0.3219293079170462,-5.246893589203165,-3.9327934889215608,-0.5903619513180262,-0.15691203556686995,-0.15439428344563624,-0.23412007962111073,-0.489429725233767
621.di,-0.3997478714222088,-0.4768111459617852,-0.016584269396011854,-0.33319644510819557,-0.1907425253949852,-0.860154515638462,-0.16049707662650708,0.16355409984010746,-0.08274566146961175,0.7143589297003083,1.6814172561758625,0.363336842393946,-0.4783951246312877,1.886116393862252,-0.6706649896282255,-0.1129022169638912,3.0021745866382648,-0.315035410934852,-0.5554541189594703,-0.3740699673639098,-0.6130842509618316,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,1.8732442098219635,-0.12215993174977566,-0.3917306957656749,-0.47000861883510947,-0.013205159353509504,-1.0210675704308578,-0.9043909371644893,-0.8581294481864845,-0.2071933890907896,-1.2295555565832748,-0.029521963678505864,-0.36125035169764635,-0.6837251466523844,-0.4396938751343373,-1.0614496532753286,-0.006943398647692815,-0.23236848895035367,-0.9219524603444534,0.8905535324342939,1.5967468495147936,-0.19171662469513903,0.31997833086016275,-0.11772285740321169,-0.7143073025640697,-0.2635541607526352,-0.047972370155774005,0.039911370636889994,-0.5877408214928972,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.49891329337100193
610.di,-0.5078223663948377,-0.627998755365464,-0.02367904700034157,-0.2491134424076638,-0.1907425253949852,1.6222882082300636,-0.06666042108569048,3.52310787626977,0.24496827435469012,-0.4365991300036463,0.7298601684591248,-1.25503365090588,-0.481196509221107,0.18215350494746196,-0.85971674260303,-0.08627357239961699,1.9608149420571999,-0.315035410934852,-0.5855255349989297,-0.3740699673639098,-0.5890908100032887,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,0.1257072076408673,0.00035006009527669855,-0.3920129835232962,-0.3459095502949344,-0.7154033801140695,-0.3974257024143962,0.5512075767074809,-0.8954214419951411,-0.2071933890907896,-1.4229771648968108,-0.0015350875015183762,-0.3329501967439672,-0.6837251466523844,-0.4396938751343373,-1.298862378263187,-0.018481012277771505,-0.23236848895035367,-0.9219524603444534,2.6461522970265308,0.12692041440897747,-0.19171662469513903,0.22266662582155056,-0.11772285740321169,-0.6613465019030818,-0.2498957037454205,-0.047972370155774005,0.039911370636889994,-0.5878661574654758,-0.15691203556686995,-0.41998773432467185,-0.004831237777010496,-0.4986823347453179
614.d14,-0.6757183805475714,-0.718046574787628,-0.04430537808880447,-0.1587004850516743,-0.1907425253949852,-0.8576939121081185,-0.1603608614369861,-0.9912768159467013,-0.16175243739171338,-0.8601419195884372,0.5613438439821535,3.6203757071290426,10.763605915439792,-0.748597100086279,-0.9568482044629225,-0.07582256155887673,-0.7308319133377723,-0.2993671772728235,-0.6364195798391793,-0.3740699673639098,0.06711890157645589,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.5768240616493336,-1.0077912686288526,0.013062793265749092,-0.39190121044889153,-0.40921869861040727,-0.7154033801140695,-0.8581319593958412,-0.18411295056261145,-0.42967336706140413,-0.2071933890907896,-1.0647050839412706,-0.2546154002308313,-0.2999273943438254,-0.606862111425366,-0.37514916540286325,-1.120747194749409,-0.03308563859842393,-0.23236848895035367,-0.7735994539934375,-0.5694166434533708,-0.43246489368678487,-0.19171662469513903,-0.4797489584755007,-0.11772285740321169,-0.4067873187399526,-0.4374024666578205,-0.047972370155774005,0.039911370636889994,-0.3798701583106029,-0.15691203556686995,-0.11781206403968184,-0.23412007962111073,0.7991878078979948
76d0,-0.22473198934972752,-0.3296174403350007,0.0013802220876711333,-0.4422501844363313,0.3423692237535171,-0.5364051909963865,-0.1560677154167544,0.32045100722205105,-0.0486608513037655,0.297166886635709,0.8816210532935043,-0.13719531469088136,-0.0911627838833044,0.4215535264058201,-0.09484139373713497,-0.1851911110959248,1.0898141558624468,-0.315035410934852,-0.46034088916915705,2.5051545414496665,-0.5944154118009657,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.548273506293582,0.02762839442302623,0.002736285250287203,-0.3922550036773004,1.575822730024135,1.4135074752695838,0.18950414859999568,1.3063716717991782,-0.1039934710368657,-0.2071933890907896,2.459120205011747,1.4254532178960209,2.9462438975766205,-0.44738246506707663,-0.1750730512662448,-0.7604458902668951,0.12745649161427527,-0.23236848895035367,0.4465394514835272,1.6910613907016538,0.5815191830898,7.997572195292792,-0.1558578562878228,-0.11772285740321169,-0.5385325568247512,-0.35266914832713575,-0.047972370155774005,0.039911370636889994,-0.5883752787613644,-0.15691203556686995,0.5091586103917313,0.19175015591197242,-0.30836905368320217
67di,1.5266557062775328,-0.2005343792373012,-1.4601010313856333,-0.2980267985614695,-0.1907425253949852,-0.8312389098848676,-0.158896353604993,-0.7714499297273835,-0.16052332579691406,3.7113542838767946,-3.3213076474240184,-1.001134545342252,-0.6029972092062379,-0.3276099747953192,4.1245201869130055,-0.7496191959905202,-0.21629638362470574,-0.315035410934852,0.6725394558571935,-0.3740699673639098,0.0129332101967691,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.020808972920863394,-0.36486488441223064,0.011618449607824207,-0.3917306957656749,-0.42347229829233063,0.6406358365097337,-0.8676439435422791,-0.1733516587078818,1.0850146027389096,-0.2071933890907896,2.1827799111026347,-0.6628321368239404,-0.7922268137818007,0.5582442095774798,-0.4396938751343373,3.133810464990739,0.26492460908287746,-0.23236848895035367,0.38556731816933687,-0.34027541292529856,-0.3214710876625609,-0.19171662469513903,-0.5056703841312584,-0.11772285740321169,1.2523066219457497,3.0487848530780712,-0.047972370155774005,0.039911370636889994,-0.5894128723944263,-0.15691203556686995,0.02388672790276721,-0.23412007962111073,-0.4990034494999541
305d0,-0.4272411227907056,-0.5564356002896633,-0.015659258421976102,-0.3003770720001059,-0.1907425253949852,-0.6909647820238674,10.438351793855055,-0.3737875164079836,-0.12222774526108016,-0.6769153541520945,0.4300568933346692,-0.009596219172661874,-0.5997814514447373,1.1156215334411903,-0.30642884559161915,-0.15752244386528197,-0.3925321710357986,-0.315035410934852,-0.49092519013607067,-0.3740699673639098,-0.6126057063427137,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,-0.7492718150129977,0.011710976432284104,-0.3917306957656749,-0.48956592341298033,0.03257982937522449,-0.8582999731229848,0.26244562097212104,-0.3778900673939513,-0.2071933890907896,0.16048375390902042,2.8422664179860777,0.013983651888674578,0.5234064319402526,-0.4396938751343373,-0.7167639682702834,-0.1808016054650591,-0.23236848895035367,2.577764491326479,0.33354870673191467,0.25016505486720003,-0.19171662469513903,-0.49825953739915757,-0.11772285740321169,-0.24374514234110486,-0.04407916451497861,-0.047972370155774005,0.039911370636889994,-0.5898496195765128,-0.15691203556686995,-0.24027851526648747,-0.23412007962111073,2.731405181387323
307di,0.4219496671679792,0.4906314587104062,-1.2154461840046886,0.26733283581172834,0.5263641937606479,-0.75498926813182,-0.15467529187187906,1.7909463822528042,0.15023525013632924,-0.13956484511069006,0.2289240559172922,0.6806103946883437,-0.4163683545528001,2.4812192805477014,0.808673975554119,-0.30681172908611104,1.2639654724991056,-0.315035410934852,-0.2840011833121177,1.5624013677038264,-0.5785561436856806,-0.2241112483104677,0.32805738626162745,0.9001890080982109,-0.416559482702378,0.3839908785959822,2.4767195917516425,-0.3924359601439852,-0.48291945350430204,-0.7154033801140695,-0.8343188054561237,-0.10936531154998566,-0.5405625613393354,-0.2071933890907896,-0.8673614780119792,-0.24477726011446407,-0.2382038711932948,-0.3658125790550911,-0.3507062608454947,-0.2427213172193563,-1.6756951263457078,-0.23236848895035367,-0.6151516358614615,1.3257420451541084,0.23416818408851162,-0.19171662469513903,0.0707023027624114,-0.11772285740321169,-0.27455576520912706,0.19566761716253409,-0.047972370155774005,0.039911370636889994,-0.5899165611969055,-0.15691203556686995,0.2049254175044269,-0.23412007962111073,-0.4997519644078717
612.d0,0.013240719536981251,-0.3080843853955332,0.037651820006915554,-0.5409406934973873,-0.1907425253949852,0.2913129616448346,-0.11761031601731092,-0.2623269632924184,-0.01780025520048046,3.6698639658338057,0.08031832675296054,-0.9679314741159055,-0.6162756539682708,2.277796254613133,-0.7121676044472635,-0.10749861117442751,0.758352292737184,-0.315035410934852,-0.5469925835355831,-0.3740699673639098,-0.5688950068312959,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.5824759305628359,-0.4982503464383425,0.012518638662001856,-0.39254114637167786,0.5224364325092986,2.0269055039959794,-0.6982027945318149,-0.1017609946051542,-0.67696567785872,-0.2071933890907896,-1.1371201492282275,-0.04533883383607867,-0.3519349062898521,-0.5923932855131377,-0.4396938751343373,-0.10046365640936905,0.24233401170644034,-0.15452873843854026,-0.5106342718751636,-0.5198400111192945,-0.26816539717464144,-0.19171662469513903,-0.22494677618487188,-0.11772285740321169,-0.690201705897446,-0.32624243126902536,-0.047972370155774005,0.039911370636889994,-0.5903619513180262,-0.15691203556686995,0.2981277102870263,-0.23412007962111073,-0.5005090788233143
70d8,-0.9799427708724597,0.3125537082002127,-0.21327003234274963,0.3256401054817362,2.218346279184688,-0.8183665717863849,-0.15818376096174902,-0.674620090914593,-0.22434485842966592,-1.1841618993302403,-0.3724321890224782,-1.374636356846117,-0.14305107770010625,-0.755501975126028,-0.6344094764601449,-0.11125804503543454,-0.7499411389857511,-0.315035410934852,2.4348948966052393,-0.3740699673639098,0.2487349585221555,-0.2241112483104677,1.0793658250052,-0.23730777390995492,-0.3940984752881987,-0.539122187796856,5.721700108079096,0.03084574501005788,2.5545564970838623,-0.7154033801140695,3.6032310968616543,0.2925748530556096,-0.6967326151307628,-0.2071933890907896,-0.9021097502115757,-0.22247649069153147,-0.4611584981595987,-0.6837251466523844,1.055056206010686,-0.9683437788080773,0.6142152557605566,-0.23236848895035367,0.1087315532819493,-0.7025578321064615,-0.533811134766728,-0.19171662469513903,2.668261295583473,-0.11772285740321169,-0.5455409120182788,-0.3099176167586554,-0.047972370155774005,0.039911370636889994,-0.5903619513180262,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.4995387283272033
993.d0,0.867860629692749,0.21639086292419893,0.13825877650351465,-1.019515991810993,-0.1907425253949852,2.3941761416338174,-0.1239499165483484,-0.32832293893021103,1.342182824416216,0.032554808856793745,1.298774173912008,-0.6629905591755277,-0.5482862177773902,-0.22311024116490386,-1.1487491589551857,-0.04835498070453071,-0.5169935647269435,8.963836587991704,-0.609279492624017,-0.3740699673639098,-0.6199666381335474,3.849491379839198,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,-1.3814707628153833,-2.9668699994140284,-0.3996563542541794,-0.4788956288457723,-0.4964815421962825,-0.5314105324868383,-0.08862760922252526,-0.8489158737220273,-0.2071933890907896,-0.23852653959873282,-1.4161755915842906,9.221768492244848,-0.6837251466523844,-0.3988763296513804,-1.5992095447376382,2.4897779829109914,4.801005135923816,-0.8750438476211311,0.09526710876051644,-0.45527349515478244,-0.19171662469513903,-0.3029985542894786,-0.11772285740321169,-0.7757248048002644,-0.32811762892222207,-3.5977281498635856,-2.672599829691489,-0.5900555087023018,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.21011039092734068
