Feature ID	Taxon	Confidence
e9f3e4f8ca003c6d929d54971fd56f33	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.881256150178894
53a8e7a83b19a90f9edc1484da54f066	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9999638098008283
8532449d19f7b931e262be582c80e227	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__	0.9995272971780128
8c7c5110043dc77d556e24a3e55f2bb2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9999164119975503
6fd50364621fd6c2f7693f39e79f03a5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9882394492222109
df6d33e2e6864cf0decdb30147744930	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.999507575686214
a466426d53a8971b8ba42b97922058f2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9074107019165354
614e5ab659e684a1ee647c0a6a0ef3cf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9974727207030014
1d0ad335429f08afdb8f1a15f9d2d370	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9999983266161582
306dd883be3605226e6e6f98d4a132cb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999628270495714
cee5c6f72433a4d39454d3711238f931	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9838740367950524
d0b63b4d87884eb84170e6312366bcb8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7521435055690641
