feature_id	taxonomy	control.1	control.13	control.15	control.16	control.18	control.19	control.20	control.22	control.27	control.28	control.29	control.3	control.30	control.31	control.38	control.4	control.40	control.43	control.45	control.5	control.6	control.7	control.8	FIBRO.1	FIBRO.10	FIBRO.11	FIBRO.13	FIBRO.15	FIBRO.17	FIBRO.18	FIBRO.19	FIBRO.2	FIBRO.20	FIBRO.21	FIBRO.22	FIBRO.23	FIBRO.24	FIBRO.25	FIBRO.26	FIBRO.27	FIBRO.28	FIBRO.3	FIBRO.4	FIBRO.5	FIBRO.6	FIBRO.7	FIBRO.8	FIBRO.9	our.control.18	our.control.19	our.control.22	our.control.23	our.control.25	our.control.4	FIBRO.29	FIBRO.30	FIBRO.31	FIBRO.32	FIBRO.33	FIBRO.34	FIBRO.35	FIBRO.36	FIBRO.37	FIBRO.38	FIBRO.39F	FIBRO.40	FIBRO.41	FIBRO.43	FIBRO.44
03756b66e992193a0bde5cf59782149c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	1179	0	0	0	0	0	0	0	0	0	0	0	0	3442	0	0	0	0	0	28	0	0	0	0	0	0	965	0	0	0
4be55b0d4c3aa719d459f4b11db9153b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0	0	0	0	0	3	0	0	0	7	0	0	0	0	0	0	0	23	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	31	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
d4edd5621d08d72d1a2deef58ebfd8fe	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	12	0	0	11	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d81c4719d81fd3dfb16924a3c1c95445	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
1d89d7459b91b9a008e3adfdc49a15ff	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
0cf2748c3ae6ce94abb45b262d20b321	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	160	0	18	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0bb0657c236a07d171e123dd5750e30b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0	0	0	40	0	0	0	26	16	0	61	355	112	0	0	0	0	0	0	115	862	228	19	0	0	98	0	0	0	0	0	136	22	0	0	0	0	0	0	0	0	136	23	0	0	75	0	0	33	72	0	265	30	0	0	0	0	24	0	0	0	0	0	0	30	0	46	24	21
64ca81b92111f99c48b2656cec472dbf	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__	0	0	0	15	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
3ca6defd56f02cff082a494096bbaed9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	5	2	48	0	141	4	7	10	0	0	8	12	9	5	6	0	17	0	0	21	8	6	0	5	5	0	3	66	84	0	16	0	0	0	26	0	0	6	0	0	28	30	0	43	60	0	9	15	0	0	0	0	0	2164	0	3	0	0	0	0	0	0	0	0	8	0	0	0	0
2947304b0650964490fceec3180f2ed6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	63	0	0	0	8	11	0	0	0	0	0	0	0	0	0	0	0
b3696742154cd9b168a4e5d76d693a85	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0	0	0	10	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3bce2f65aab321cf2d9e0943b92c295a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	9	8	0	0	0	0	0	0	17	0	0	3	0	0	0	0	0	0	0	0	3	11	0	18	11	17	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8efb586b3d519a37481bc21cf15b042f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella; s__	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	2645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1529	0	0	0	0	978	0	0	0	0	0	612	0	0	0	0	0	0	720	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c427e1bd983809173e10621fee16cf71	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0	0	15	0	0	0	8	10	0	0	0	7	12	7	0	27	0	11	5	20	21	11	0	0	2	0	0	3	0	0	7	0	0	8	11	8	16	0	0	25	13	11	3	27	0	2	2	0	0	0	27	0	11	0	0	9	0	0	0	0	0	0	0	0	6	0	0	0	0
6ab2fa74d571c9a56e272663ff734500	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
636ac644606e2a732adb021ad6831410	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	0	0	46	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a016780f580969c609102670cf24011a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__catus	88	151	100	194	215	116	140	148	29	77	66	915	88	18	151	28	274	247	322	245	74	273	17	122	132	207	0	205	816	118	150	219	358	211	183	0	231	334	475	139	74	232	300	97	8	0	571	146	35	79	148	37	39	96	11	32	7	28	69	41	168	0	0	0	31	27	72	37	8
483874e166505b420b3a8ff6eb3dc875	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0	78	0	450	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	679	0	0	0	0	0	0	0	0	0	0	299	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52
f6132842ad0bb3e77bed69bbed3b9c62	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	28	0	0	0	0	0	0	6	0	8	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
5f9cab2dd588c237890b37ba805c8f95	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	36	0	0	212	0	251	0	17	809	0	455	22	415	0	0	12	154	0	0	46	230	183	29	0	0	3095	0	0	0	0	0	0	0	0	11	0	0	0	0	28	26	469	147	0	0	0	0	7	0	0	0	139	40	18	0	30	782	17	9	0	466	0	0	37	0	0	0	798	0
2e8714836bd81a3634e413244e6478c8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0	0	30	40	40	0	84	32	0	26	23	22	40	0	0	0	10	133	18	0	39	34	0	0	36	35	0	0	26	0	50	12	10	0	0	0	0	20	22	28	0	25	0	0	0	26	0	18	18	0	67	22	0	0	0	20	11	0	0	14	0	14	0	16	8	4	7	0	0
4c6e5d731f67dedf984736aa6d610e2e	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0	0	0	7	0	82	0	209	13	0	25	0	0	0	0	0	0	0	0	159	0	62	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	94	0	0	0	0	0	0	21	4
cc8d927fe02e47ecc25b64f3cbe71630	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	0	0	0	0	0	0	0	11	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	5	0
a710159e0d76637bd312db2630e59163	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0	0	0	41	0	0	82	28	0	0	7	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	13	25	0	132	0	0	0	0	126	0	95	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
81080151da301aed2409dd08a680696a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
f73e23b5fe301d7201609ae0306a02e7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	14	0	0	0	0	0	16	4381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	207	0
5346d4105dc07c180b61e196cdfec9f5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0	0	9163	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3625	0	0	0	0	0	0	0	0	0	0	10853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6b5538b4ced3934ea6ca9db192c4e70b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8290699f36492693a3a4713be682869f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	92	0	0	46	0	0	0	0	0	30	0	0	0	0	0	62	0	0	0	0	0	107	39	0	0	0	0	0	0	0	0	0	53	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
2499e642addd8a8822adda37c6b1cb1e	k__Bacteria; p__Firmicutes; c__Clostridia; o__SHA-98; f__; g__; s__	0	0	0	17	0	0	0	37	0	3	16	0	0	0	0	0	0	0	0	0	14	16	16	0	0	24	0	0	0	0	0	13	0	0	0	0	40	28	0	0	8	20	0	0	0	0	0	0	4	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	12	0	0	0	2
461f75cc5364078b9d552ba04b9481dc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	45
14cfa4a7c3d7cf749a8b5f4fcc485f41	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	9	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
6b78dee51221262cfe19d786d6c22225	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis	0	48	161	0	279	0	88	0	0	0	0	158	0	410	510	0	11	0	0	8	0	0	962	108	0	0	0	0	154	0	22	0	0	0	0	0	0	0	0	0	23	0	252	0	0	0	115	0	0	0	0	0	0	792	0	0	0	0	0	0	0	0	2458	2953	0	5	0	0	181
df9f071165ed3b2f3e9127d797576b93	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__	0	0	0	323	0	0	0	0	141	0	503	0	0	0	0	0	0	0	0	60	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	431
8db04a7cf0d72678956fa81db2e3c159	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	10	0	0	0	0	13	9	17	3	29	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	14	0	21	0	0	0	0	0	0	0	43	0	29	0	0	0	0	12	0	0	5	11	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	10
31765e32b3447c47d70ad65987bed734	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	15	10	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
576f8fee50bb04f22fea286c883e8e5b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0	0	214	86	1179	105	326	34	26	36	62	89	215	0	296	0	80	436	75	0	28	384	48	372	169	58	342	0	0	261	0	22	399	0	598	0	30	108	19	947	328	21	63	301	283	0	74	77	0	17	0	98	98	420	24	17	65	0	17	43	0	101	0	0	0	24	71	15	0
c049c81c8290c5ca4eac90a67074e2a3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	44	0	0	49	0	12	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	2	0	0	42
4606e03004bcba80d8e2053584d739fa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	767	4665	1091	2121	3063	1732	1694	419	371	1147	625	4619	3637	859	2944	423	1395	2873	2883	856	247	2985	231	1735	5658	734	5573	7909	6679	1819	2337	48	4925	2683	7979	7049	1852	158	5460	3778	1543	174	3847	664	13106	347	4500	2104	2303	1323	1517	175	245	1050	130	550	118	41	1873	245	1131	157	4195	658	77	518	292	540	69
aeab0a4ce7c14c87aaa6bb8220cea89d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__	0	218	791	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
8981620e355209cde8d5fb695dd9bdc4	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	2	0	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	12	0	0	6	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e2fcfb60e1ac9087a9e1164cbda0729	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	12
0ec382d9d088957e20ae723250183f0a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta	0	0	0	0	0	0	0	0	0	6	0	0	0	0	7	0	0	0	0	0	0	0	0	0	7	0	0	2443	292	0	0	0	0	0	0	2495	0	0	0	0	0	0	0	0	2472	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	3	0	0	0	0	0	0
98649dd28fe9bd40591feec8025241d4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	51	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	33	0	0	0	0	0	33	0	0	124	31	0	0	0	0	8	0	0	7	0	0	0	0	40	0	0	0	0
647e8ac1497c5464054411f09629565d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	753	0	0	0	0	119	0	17	92	0	0	46	303	0	0	0	0	0	0	0	0	0	0	0	391	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	79	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0
66885c23fc3ae31100331ce625f17e6c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	11	0
3bf209315caa0e73a29702733ce820ba	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	7	19	0	0	0	21	14	0	0	0	0	0	0	23	0	0	16	0	0	13	0	0	0	0	0	0	23	0	20	20	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42c75de1f0fee5270be18e72e6e18f12	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0	558	0	152	0	0	0	776	0	0	144	0	1492	0	0	29	4356	2558	45	0	1009	5222	1217	0	0	0	970	0	0	603	0	124	0	54	0	21	3191	611	0	463	0	146	0	286	30	1785	0	475	0	38	4356	260	13	21	38	328	386	39	0	0	194	3036	0	0	1785	480	200	14	36
e05aee1303b0438ad3466fbcadaf6200	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	18	0	0	0	0	21	0	0	0	0	0	0	0	4	0	0	0	0	0	0	13	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0
ee4deb28a035343e083911833516b979	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0	0	0	0	0	117	0	62	0	0	0	0	102	0	0	0	0	0	0	0	0	49	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0
996f3bee346e4c90354f1fa93378cf5a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	9	0	0	26	0	0	0	0	16	0	0	0	0	0	0	0	0
a26bc99a8fe8e47e4d7a168130f38e63	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	0	0	15	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	319	40	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
573994e69a71ee7705d386b0140dd179	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__AF12; s__	0	0	0	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	445	0	26	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4
4cf0287f365f7c4ae9dfe6923da6a8f3	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	323	19	0	19	960	0	0	0	18	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	9	0
199cb6fac0d91461ede94ed221a16d6b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d47965e9b46fb6c8609a2ae35044b3e0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	124	0	0	0	0	0	0	0	0	135	0	38	0	0	0	0	0	0	0	0	47	0	0	0	0	0	67	43	0
eb0ab7544b69897eefaeb7207173152c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	444	53	0	0	0	656	0	0	0	1434	16	0	42	0	53	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	20	0	0	0	0	580	0	2573	2039	412	170	2788	647	0	0	0	441	0	76	322	0	33	0	11	0	0	28	0	0	3	0	0	0	83	153	0	78	0
8ec20844a13191a1f04272e13e405000	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	3	14	5	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e4f738ca60c43721161f058db0e0b9b4	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	25810	0	0	0	0	0	0	0	3264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	216	0	0	0	52	10475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865	0	0	0	0	0	0	0	0	0	0
468cda283313df32c14a3c5329e52b92	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	547	0	0	9	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	4	0	0	0	0	873	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0388a43eb43f01ec77a68162a3b6f894	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91f2943a9e088ecb18b04ab036e893c2	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	31	28	0	0	0	0	350	0	16	0	0	0	47	0	0	0	0	0	0	0	14	400	0	0	16	408	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	37	0	111	363	0	0	607	0	137	62	4	72	0	0	0	0	155	0	138	0	0	0	0	0
